datetime,GHI,DNI,DHI,Temperature,Wind Speed,Relative Humidity
2020-06-29 15:30:00,430,153,323,29.200000000000003,3.8,76.26
2020-06-29 16:00:00,436,302,252,28.700000000000003,3.8,80.09
2020-06-29 16:30:00,374,367,186,28.3,3.6,81.97
2020-06-29 17:00:00,289,383,134,27.9,3.4000000000000004,86.01
2020-06-29 17:30:00,154,150,110,27.5,3.2,88.04
2020-06-29 18:00:00,79,92,63,27.1,3.1,91.74
2020-06-29 18:30:00,22,14,22,27.0,3.1,92.28
2020-06-30 06:30:00,75,303,37,25.6,1.7000000000000002,92.64
2020-06-30 07:00:00,175,485,57,26.5,2.2,87.26
2020-06-30 07:30:00,286,600,72,26.9,2.4000000000000004,85.24
2020-06-30 08:00:00,398,679,82,27.4,2.7,81.64
2020-06-30 08:30:00,507,734,90,27.9,2.8000000000000003,79.3
2020-06-30 09:00:00,449,236,293,28.5,2.9000000000000004,76.14
2020-06-30 09:30:00,518,234,343,29.0,3.0,73.98
2020-06-30 10:00:00,783,809,118,29.6,3.0,71.39
2020-06-30 10:30:00,852,826,122,30.1,3.0,69.37
2020-06-30 11:00:00,578,127,459,30.6,3.0,67.48
2020-06-30 11:30:00,945,850,125,31.0,3.0,65.9
2020-06-30 12:00:00,479,47,433,31.4,2.9000000000000004,64.63
2020-06-30 12:30:00,628,134,496,31.6,2.9000000000000004,63.84
2020-06-30 13:00:00,733,262,477,31.9,2.8000000000000003,63.31
2020-06-30 13:30:00,662,200,472,31.9,2.7,63.31
2020-06-30 14:00:00,628,201,445,32.0,2.7,63.47
2020-06-30 14:30:00,546,157,413,31.700000000000003,2.6,64.56
2020-06-30 15:00:00,587,306,348,31.5,2.6,66.25
2020-06-30 15:30:00,511,294,304,31.1,2.7,67.76
2020-06-30 16:00:00,495,479,202,30.6,2.7,72.3
2020-06-30 16:30:00,365,335,193,30.0,2.7,74.81
2020-06-30 17:00:00,184,63,159,29.4,2.8000000000000003,79.56
2020-06-30 17:30:00,114,30,105,28.700000000000003,2.7,82.84
2020-06-30 18:00:00,112,321,55,28.1,2.6,87.31
2020-06-30 18:30:00,30,99,23,27.8,2.6,88.85000000000001
2020-07-01 06:30:00,39,0,39,26.1,2.5,92.4
2020-07-01 07:00:00,91,25,85,27.200000000000003,3.2,87.9
2020-07-01 07:30:00,126,12,122,27.8,3.5,84.89
2020-07-01 08:00:00,145,2,144,28.4,3.9,79.82000000000001
2020-07-01 08:30:00,153,0,153,28.9,4.2,77.55
2020-07-01 09:00:00,132,0,132,29.4,4.6000000000000005,70.28
2020-07-01 09:30:00,530,257,338,29.8,4.6000000000000005,68.69
2020-07-01 10:00:00,243,11,234,30.200000000000003,4.7,64.96000000000001
2020-07-01 10:30:00,338,22,318,30.5,4.7,63.86
2020-07-01 11:00:00,617,165,463,30.9,4.6000000000000005,62.58
2020-07-01 11:30:00,737,282,466,31.200000000000003,4.5,61.47
2020-07-01 12:00:00,969,864,120,31.5,4.4,61.04
2020-07-01 12:30:00,625,131,496,31.700000000000003,4.2,60.29
2020-07-01 13:00:00,689,205,489,31.9,4.1000000000000005,60.19
2020-07-01 13:30:00,654,191,473,31.8,4.0,60.47
2020-07-01 14:00:00,616,186,447,31.8,3.9,61.27
2020-07-01 14:30:00,587,208,410,31.6,3.7,61.97
2020-07-01 15:00:00,732,762,136,31.4,3.6,63.89
2020-07-01 15:30:00,527,328,296,31.1,3.3000000000000003,64.99
2020-07-01 16:00:00,308,76,262,30.8,3.1,68.34
2020-07-01 16:30:00,236,58,206,30.3,2.8000000000000003,70.39
2020-07-01 17:00:00,257,251,155,29.9,2.6,74.42
2020-07-01 17:30:00,176,244,104,29.200000000000003,2.3000000000000003,77.47
2020-07-01 18:00:00,60,3,59,28.4,2.0,82.86
2020-07-01 18:30:00,18,0,18,28.0,2.1,84.89
2020-07-02 06:30:00,44,23,41,25.700000000000003,1.7000000000000002,94.46
2020-07-02 07:00:00,103,63,88,26.8,2.2,90.02
2020-07-02 07:30:00,288,628,65,27.200000000000003,2.4000000000000004,87.94
2020-07-02 08:00:00,400,698,76,27.6,2.6,84.84
2020-07-02 08:30:00,358,201,244,28.0,2.8000000000000003,82.89
2020-07-02 09:00:00,434,209,296,28.4,3.0,79.82000000000001
2020-07-02 09:30:00,501,206,346,28.700000000000003,3.0,78.45
2020-07-02 10:00:00,534,171,394,29.0,3.1,76.83
2020-07-02 10:30:00,569,155,432,29.200000000000003,3.1,75.95
2020-07-02 11:00:00,904,829,132,29.5,3.1,74.88
2020-07-02 11:30:00,653,175,485,29.700000000000003,3.0,73.95
2020-07-02 12:00:00,961,836,140,29.9,2.8000000000000003,73.59
2020-07-02 12:30:00,576,94,483,29.9,2.7,73.59
2020-07-02 13:00:00,542,78,466,30.0,2.6,73.86
2020-07-02 13:30:00,310,16,295,29.9,2.5,74.29
2020-07-02 14:00:00,543,112,441,29.8,2.4000000000000004,75.7
2020-07-02 14:30:00,561,174,413,29.700000000000003,2.3000000000000003,76.14
2020-07-02 15:00:00,558,251,361,29.5,2.3000000000000003,78.47
2020-07-02 15:30:00,309,39,282,29.3,2.3000000000000003,79.3
2020-07-02 16:00:00,75,0,75,29.1,2.2,81.9
2020-07-02 16:30:00,115,0,115,28.9,2.1,82.93
2020-07-02 17:00:00,52,0,52,28.6,2.1,85.95
2020-07-02 17:30:00,49,0,49,28.1,1.9,88.47
2020-07-02 18:00:00,26,0,26,27.700000000000003,1.7000000000000002,92.56
2020-07-02 18:30:00,10,0,10,27.5,1.7000000000000002,93.65
2020-07-03 06:30:00,52,80,42,26.0,2.5,96.15
2020-07-03 07:00:00,127,169,86,26.700000000000003,3.1,93.65
2020-07-03 07:30:00,159,65,136,27.1,3.4000000000000004,91.48
2020-07-03 08:00:00,238,103,191,27.6,3.7,88.15
2020-07-03 08:30:00,402,313,225,28.0,3.9,86.13
2020-07-03 09:00:00,521,409,251,28.5,4.2,81.93
2020-07-03 09:30:00,598,408,294,28.9,4.2,80.06
2020-07-03 10:00:00,606,278,377,29.4,4.2,76.82000000000001
2020-07-03 10:30:00,606,199,430,29.700000000000003,4.2,75.51
2020-07-03 11:00:00,599,147,462,30.0,4.1000000000000005,74.19
2020-07-03 11:30:00,630,151,484,30.1,4.1000000000000005,73.77
2020-07-03 12:00:00,711,224,491,30.200000000000003,4.0,73.43
2020-07-03 12:30:00,703,210,496,30.3,4.0,73.02
2020-07-03 13:00:00,694,211,488,30.3,3.9,73.04
2020-07-03 13:30:00,751,318,449,30.200000000000003,3.9,73.38
2020-07-03 14:00:00,747,410,376,30.1,3.8,73.77
2020-07-03 14:30:00,544,153,413,29.9,3.8,74.62
2020-07-03 15:00:00,527,201,369,29.700000000000003,3.8,75.49
2020-07-03 15:30:00,420,137,323,29.4,3.7,76.81
2020-07-03 16:00:00,223,17,212,29.1,3.7,78.86
2020-07-03 16:30:00,209,31,193,28.700000000000003,3.4000000000000004,80.7
2020-07-03 17:00:00,91,0,91,28.200000000000003,3.2,85.35000000000001
2020-07-03 17:30:00,59,0,59,27.700000000000003,2.9000000000000004,87.86
2020-07-03 18:00:00,31,0,31,27.3,2.6,91.15
2020-07-03 18:30:00,11,0,11,27.0,2.6,92.76
2020-07-04 06:30:00,37,0,37,25.0,2.4000000000000004,93.0
2020-07-04 07:00:00,86,15,82,26.200000000000003,3.0,88.60000000000001
2020-07-04 07:30:00,126,13,122,26.8,3.2,85.53
2020-07-04 08:00:00,177,22,166,27.4,3.5,82.52
2020-07-04 08:30:00,175,5,172,27.9,3.5,80.16
2020-07-04 09:00:00,352,91,292,28.4,3.6,77.58
2020-07-04 09:30:00,444,130,347,28.700000000000003,3.6,76.25
2020-07-04 10:00:00,479,111,388,28.9,3.5,75.47
2020-07-04 10:30:00,552,137,430,29.0,3.5,75.04
2020-07-04 11:00:00,634,186,462,29.1,3.5,74.58
2020-07-04 11:30:00,670,194,483,29.3,3.6,73.65
2020-07-04 12:00:00,583,101,484,29.4,3.6,73.29
2020-07-04 12:30:00,552,79,474,29.6,3.6,72.38
2020-07-04 13:00:00,622,136,489,29.8,3.7,71.87
2020-07-04 13:30:00,692,238,467,29.9,3.6,71.46000000000001
2020-07-04 14:00:00,664,249,438,30.0,3.6,71.07000000000001
2020-07-04 14:30:00,604,231,407,29.9,3.5,71.47
2020-07-04 15:00:00,544,226,366,29.9,3.4000000000000004,71.29
2020-07-04 15:30:00,406,119,322,29.700000000000003,3.2,72.11
2020-07-04 16:00:00,275,46,247,29.5,3.0,72.88
2020-07-04 16:30:00,284,127,218,29.1,2.7,74.58
2020-07-04 17:00:00,205,102,164,28.700000000000003,2.4000000000000004,77.73
2020-07-04 17:30:00,35,0,35,28.1,2.0,80.48
2020-07-04 18:00:00,20,0,20,27.4,1.6,86.01
2020-07-05 06:30:00,66,223,39,25.0,1.4,94.42
2020-07-05 07:00:00,151,324,74,26.5,2.2,86.37
2020-07-05 07:30:00,234,326,120,27.200000000000003,2.5,82.91
2020-07-05 08:00:00,351,445,146,27.9,2.8000000000000003,77.7
2020-07-05 08:30:00,397,301,227,28.5,2.9000000000000004,75.04
2020-07-05 09:00:00,469,282,283,29.1,3.0,70.48
2020-07-05 09:30:00,535,269,335,29.700000000000003,3.0,68.09
2020-07-05 10:00:00,553,197,392,30.200000000000003,3.0,65.98
2020-07-05 10:30:00,683,316,404,30.700000000000003,3.0,64.07000000000001
2020-07-05 11:00:00,638,190,462,31.200000000000003,2.9000000000000004,62.77
2020-07-05 11:30:00,658,181,484,31.6,2.9000000000000004,61.3
2020-07-05 12:00:00,453,38,415,32.0,2.8000000000000003,60.38
2020-07-05 12:30:00,298,15,284,32.300000000000004,2.8000000000000003,59.31
2020-07-05 13:00:00,254,13,241,32.6,2.8000000000000003,58.67
2020-07-05 13:30:00,301,15,286,32.6,2.7,58.620000000000005
2020-07-05 14:00:00,569,134,447,32.7,2.7,58.68
2020-07-05 14:30:00,449,71,389,32.7,2.6,58.68
2020-07-05 15:00:00,262,14,251,32.6,2.5,59.58
2020-07-05 15:30:00,440,164,325,32.300000000000004,2.4000000000000004,60.6
2020-07-05 16:00:00,355,134,273,31.9,2.3000000000000003,63.09
2020-07-05 16:30:00,309,177,218,31.4,2.2,64.9
2020-07-05 17:00:00,271,297,149,30.9,2.1,69.62
2020-07-05 17:30:00,183,271,102,30.0,1.8,73.36
2020-07-05 18:00:00,82,101,64,29.200000000000003,1.6,80.59
2020-07-05 18:30:00,21,0,21,28.6,1.6,83.43
2020-07-06 07:00:00,17,0,17,26.5,2.2,88.24
2020-07-06 07:30:00,102,0,102,27.6,2.6,82.74
2020-07-06 08:00:00,294,241,183,28.6,2.9000000000000004,79.17
2020-07-06 08:30:00,288,86,240,29.4,3.0,75.61
2020-07-06 09:00:00,350,90,291,30.200000000000003,3.1,72.68
2020-07-06 09:30:00,415,99,341,30.8,2.9000000000000004,70.24
2020-07-06 10:00:00,403,56,358,31.3,2.7,68.5
2020-07-06 10:30:00,625,225,426,31.700000000000003,2.4000000000000004,66.97
2020-07-06 11:00:00,718,300,439,32.1,2.1,65.31
2020-07-06 11:30:00,633,154,484,32.300000000000004,1.9,64.51
2020-07-06 12:00:00,740,260,484,32.5,1.8,63.58
2020-07-06 12:30:00,974,855,129,32.6,1.7000000000000002,63.22
2020-07-06 13:00:00,956,832,144,32.7,1.6,62.98
2020-07-06 13:30:00,926,825,142,32.7,1.6,62.98
2020-07-06 14:00:00,878,810,142,32.7,1.5,63.34
2020-07-06 14:30:00,815,794,137,32.6,1.5,63.7
2020-07-06 15:00:00,738,771,133,32.5,1.5,64.55
2020-07-06 15:30:00,649,741,126,32.300000000000004,1.6,65.28
2020-07-06 16:00:00,549,695,121,32.1,1.6,67.21000000000001
2020-07-06 16:30:00,286,130,219,31.8,1.6,68.35000000000001
2020-07-06 17:00:00,292,382,136,31.4,1.7000000000000002,71.35000000000001
2020-07-06 17:30:00,177,240,105,30.6,1.7000000000000002,74.74
2020-07-06 18:00:00,93,172,62,29.700000000000003,1.7000000000000002,82.88
2020-07-06 18:30:00,27,63,23,29.200000000000003,1.8,85.3
2020-07-07 06:30:00,10,0,10,26.200000000000003,1.4,95.82
2020-07-07 07:00:00,19,0,19,26.8,1.9,92.08
2020-07-07 07:30:00,164,81,136,27.3,2.1,89.51
2020-07-07 08:00:00,382,600,106,27.700000000000003,2.3000000000000003,86.85000000000001
2020-07-07 08:30:00,492,663,118,28.0,2.4000000000000004,85.35000000000001
2020-07-07 09:00:00,595,710,127,28.3,2.5,82.62
2020-07-07 09:30:00,689,744,134,28.700000000000003,2.5,80.73
2020-07-07 10:00:00,778,797,124,29.0,2.5,78.97
2020-07-07 10:30:00,848,816,129,29.200000000000003,2.4000000000000004,78.07000000000001
2020-07-07 11:00:00,903,827,133,29.5,2.3000000000000003,76.87
2020-07-07 11:30:00,941,836,135,29.6,2.2,76.43
2020-07-07 12:00:00,964,843,135,29.8,2.1,75.84
2020-07-07 12:30:00,268,13,254,29.9,2.1,75.41
2020-07-07 13:00:00,611,126,488,30.0,2.1,75.46000000000001
2020-07-07 13:30:00,334,18,316,30.0,2.2,75.46000000000001
2020-07-07 14:00:00,520,93,435,30.1,2.3000000000000003,75.57000000000001
2020-07-07 14:30:00,305,18,290,30.0,2.4000000000000004,76.01
2020-07-07 15:00:00,120,0,120,30.0,2.6,76.65
2020-07-07 15:30:00,85,0,85,29.8,2.6,77.53
2020-07-07 16:00:00,28,0,28,29.5,2.7,79.84
2020-07-07 16:30:00,40,0,40,29.1,2.6,81.7
2020-07-07 17:00:00,145,12,140,28.700000000000003,2.5,85.68
2020-07-07 17:30:00,57,0,57,28.1,2.2,88.71000000000001
2020-07-07 18:00:00,30,0,30,27.6,2.0,92.5
2020-07-07 18:30:00,11,0,11,27.4,2.0,93.68
2020-07-08 06:30:00,70,277,37,26.3,1.5,97.57
2020-07-08 07:00:00,169,465,59,27.6,2.1,91.36
2020-07-08 07:30:00,280,586,75,28.3,2.4000000000000004,87.81
2020-07-08 08:00:00,212,63,183,29.0,2.6,83.15
2020-07-08 08:30:00,346,183,243,29.6,2.7,80.33
2020-07-08 09:00:00,608,771,100,30.200000000000003,2.8000000000000003,76.82000000000001
2020-07-08 09:30:00,704,802,106,30.6,2.8000000000000003,75.09
2020-07-08 10:00:00,783,806,123,31.0,2.9000000000000004,72.84
2020-07-08 10:30:00,853,824,127,31.3,3.0,71.61
2020-07-08 11:00:00,910,845,124,31.6,3.0,69.66
2020-07-08 11:30:00,948,853,126,31.700000000000003,3.0,69.2
2020-07-08 12:00:00,972,861,124,31.9,3.1,67.82000000000001
2020-07-08 12:30:00,977,862,125,31.9,3.1,67.82000000000001
2020-07-08 13:00:00,676,188,492,31.9,3.1,67.1
2020-07-08 13:30:00,650,183,475,31.9,3.1,67.1
2020-07-08 14:00:00,723,339,414,31.8,3.1,67.18
2020-07-08 14:30:00,748,505,316,31.6,3.0,67.88
2020-07-08 15:00:00,739,769,135,31.5,3.0,68.1
2020-07-08 15:30:00,650,739,128,31.200000000000003,2.9000000000000004,69.26
2020-07-08 16:00:00,552,706,117,30.9,2.9000000000000004,71.04
2020-07-08 16:30:00,295,146,220,30.4,2.8000000000000003,73.09
2020-07-08 17:00:00,235,175,164,29.9,2.7,77.19
2020-07-08 17:30:00,118,35,108,29.200000000000003,2.5,80.36
2020-07-08 18:00:00,58,0,58,28.5,2.3000000000000003,85.8
2020-07-08 18:30:00,32,123,24,28.200000000000003,2.3000000000000003,87.39
2020-07-09 06:30:00,57,146,39,26.6,1.5,96.2
2020-07-09 07:00:00,138,255,78,27.6,2.0,90.59
2020-07-09 07:30:00,227,301,122,28.200000000000003,2.1,87.49
2020-07-09 08:00:00,313,308,172,28.700000000000003,2.2,82.97
2020-07-09 08:30:00,447,460,188,29.1,2.2,81.08
2020-07-09 09:00:00,486,324,273,29.5,2.2,78.13
2020-07-09 09:30:00,620,482,261,29.8,2.1,76.8
2020-07-09 10:00:00,694,480,301,30.1,2.0,75.02
2020-07-09 10:30:00,708,369,382,30.3,2.0,74.16
2020-07-09 11:00:00,748,359,414,30.6,2.0,72.73
2020-07-09 11:30:00,779,358,433,30.9,2.0,71.43
2020-07-09 12:00:00,787,334,459,31.1,1.9,70.56
2020-07-09 12:30:00,784,313,474,31.3,1.9,69.69
2020-07-09 13:00:00,828,421,417,31.5,1.9,68.75
2020-07-09 13:30:00,807,431,397,31.5,1.9,68.75
2020-07-09 14:00:00,770,443,367,31.6,1.8,68.1
2020-07-09 14:30:00,573,185,415,31.6,1.8,68.1
2020-07-09 15:00:00,529,200,372,31.5,1.8,68.59
2020-07-09 15:30:00,590,502,235,31.3,1.7000000000000002,69.38
2020-07-09 16:00:00,440,300,255,31.1,1.7000000000000002,71.16
2020-07-09 16:30:00,448,677,98,30.8,1.6,72.38
2020-07-09 17:00:00,252,226,159,30.6,1.6,74.7
2020-07-09 17:30:00,223,511,71,29.8,1.5,78.27
2020-07-09 18:00:00,83,101,64,29.1,1.3,85.02
2020-07-09 18:30:00,31,117,23,28.6,1.5,87.51
2020-07-10 06:30:00,67,271,35,26.3,1.5,95.3
2020-07-10 07:00:00,166,461,58,27.5,2.1,88.27
2020-07-10 07:30:00,202,199,132,28.1,2.2,85.24
2020-07-10 08:00:00,389,660,86,28.700000000000003,2.4000000000000004,81.63
2020-07-10 08:30:00,499,717,96,29.200000000000003,2.4000000000000004,79.31
2020-07-10 09:00:00,481,314,275,29.700000000000003,2.5,76.23
2020-07-10 09:30:00,697,787,112,30.200000000000003,2.5,74.08
2020-07-10 10:00:00,778,799,124,30.700000000000003,2.6,71.16
2020-07-10 10:30:00,849,818,128,31.1,2.6,69.49
2020-07-10 11:00:00,770,410,388,31.5,2.6,67.15
2020-07-10 11:30:00,945,844,131,31.9,2.5,65.65
2020-07-10 12:00:00,968,852,130,32.300000000000004,2.5,63.39
2020-07-10 12:30:00,901,489,417,32.6,2.4000000000000004,62.33
2020-07-10 13:00:00,949,807,160,32.9,2.4000000000000004,60.83
2020-07-10 13:30:00,919,800,158,33.1,2.3000000000000003,60.09
2020-07-10 14:00:00,822,521,348,33.2,2.3000000000000003,59.620000000000005
2020-07-10 14:30:00,766,538,306,33.300000000000004,2.2,59.23
2020-07-10 15:00:00,668,494,279,33.300000000000004,2.1,58.9
2020-07-10 15:30:00,555,386,283,33.1,2.0,59.56
2020-07-10 16:00:00,157,0,157,32.9,1.9,61.55
2020-07-10 16:30:00,24,0,24,32.5,1.9,62.95
2020-07-10 17:00:00,63,0,63,32.1,1.9,65.31
2020-07-10 17:30:00,125,50,110,31.1,1.7000000000000002,69.10000000000001
2020-07-10 18:00:00,64,14,61,30.0,1.5,79.49
2020-07-10 18:30:00,19,0,19,29.5,1.6,81.89
2020-07-11 06:30:00,55,138,39,25.9,1.5,95.53
2020-07-11 07:00:00,142,285,75,26.8,2.0,90.69
2020-07-11 07:30:00,230,321,118,27.5,2.2,87.14
2020-07-11 08:00:00,333,384,157,28.1,2.4000000000000004,83.11
2020-07-11 08:30:00,446,458,188,28.700000000000003,2.5,80.28
2020-07-11 09:00:00,595,707,130,29.3,2.6,76.35000000000001
2020-07-11 09:30:00,578,361,310,29.700000000000003,2.6,74.62
2020-07-11 10:00:00,699,491,298,30.200000000000003,2.5,71.04
2020-07-11 10:30:00,757,471,342,30.700000000000003,2.4000000000000004,68.98
2020-07-11 11:00:00,755,377,404,31.1,2.3000000000000003,66.01
2020-07-11 11:30:00,779,358,434,31.6,2.1,64.16
2020-07-11 12:00:00,707,216,494,32.0,2.0,61.690000000000005
2020-07-11 12:30:00,724,233,494,32.300000000000004,1.8,60.66
2020-07-11 13:00:00,732,256,482,32.6,1.7000000000000002,58.97
2020-07-11 13:30:00,689,230,471,32.800000000000004,1.5,58.25
2020-07-11 14:00:00,638,209,448,33.0,1.4,57.33
2020-07-11 14:30:00,543,149,416,33.0,1.2000000000000002,57.33
2020-07-11 15:00:00,513,177,374,33.1,1.1,56.78
2020-07-11 15:30:00,225,11,217,33.1,1.0,56.72
2020-07-11 16:00:00,393,195,272,33.0,0.9,58.33
2020-07-11 16:30:00,288,132,220,32.7,0.9,59.38
2020-07-11 17:00:00,270,286,152,32.5,0.9,59.32
2020-07-11 17:30:00,181,254,105,31.700000000000003,0.9,62.05
2020-07-11 18:00:00,96,185,62,30.9,0.9,72.68
2020-07-11 18:30:00,27,70,23,30.200000000000003,1.1,75.72
2020-07-12 06:30:00,47,69,39,26.8,1.3,95.82
2020-07-12 07:00:00,115,132,84,27.700000000000003,1.7000000000000002,90.87
2020-07-12 07:30:00,170,100,135,28.1,1.8,88.78
2020-07-12 08:00:00,212,65,182,28.5,1.9,85.84
2020-07-12 08:30:00,331,156,243,28.9,2.1,83.97
2020-07-12 09:00:00,436,219,292,29.4,2.2,78.96000000000001
2020-07-12 09:30:00,491,196,346,29.8,2.2,77.17
2020-07-12 10:00:00,554,199,391,30.200000000000003,2.1,72.86
2020-07-12 10:30:00,577,165,432,30.6,2.1,71.22
2020-07-12 11:00:00,630,179,463,31.0,2.0,68.13
2020-07-12 11:30:00,697,225,480,31.3,2.0,66.98
2020-07-12 12:00:00,710,219,494,31.6,2.0,65.27
2020-07-12 12:30:00,683,184,501,31.700000000000003,2.0,64.91
2020-07-12 13:00:00,655,164,494,31.9,2.1,64.17
2020-07-12 13:30:00,628,159,477,31.9,2.2,64.11
2020-07-12 14:00:00,647,220,446,31.9,2.2,64.05
2020-07-12 14:30:00,634,272,401,31.8,2.3000000000000003,64.41
2020-07-12 15:00:00,499,158,375,31.700000000000003,2.3000000000000003,65.05
2020-07-12 15:30:00,428,143,327,31.5,2.2,65.79
2020-07-12 16:00:00,467,367,240,31.200000000000003,2.2,68.66
2020-07-12 16:30:00,403,448,171,30.700000000000003,2.1,70.71000000000001
2020-07-12 17:00:00,298,400,133,30.3,2.0,75.03
2020-07-12 17:30:00,155,142,113,29.5,1.9,78.54
2020-07-12 18:00:00,80,86,64,28.700000000000003,1.7000000000000002,85.81
2020-07-12 18:30:00,23,14,22,28.4,1.8,87.31
2020-07-13 06:30:00,36,0,36,26.1,1.2000000000000002,97.98
2020-07-13 07:00:00,88,30,81,26.8,1.4,94.1
2020-07-13 07:30:00,164,85,134,27.0,1.5,93.1
2020-07-13 08:00:00,341,421,149,27.3,1.5,90.61
2020-07-13 08:30:00,492,684,109,27.6,1.6,89.04
2020-07-13 09:00:00,501,366,261,27.8,1.7000000000000002,85.97
2020-07-13 09:30:00,554,308,324,28.1,1.6,84.48
2020-07-13 10:00:00,675,439,315,28.4,1.6,81.77
2020-07-13 10:30:00,675,303,408,28.700000000000003,1.5,80.36
2020-07-13 11:00:00,731,321,433,29.1,1.5,77.54
2020-07-13 11:30:00,816,423,408,29.3,1.4,76.66
2020-07-13 12:00:00,641,145,497,29.5,1.3,74.96000000000001
2020-07-13 12:30:00,964,810,161,29.6,1.3,74.54
2020-07-13 13:00:00,704,219,490,29.700000000000003,1.2000000000000002,73.62
2020-07-13 13:30:00,708,253,466,29.700000000000003,1.2000000000000002,73.55
2020-07-13 14:00:00,649,222,446,29.700000000000003,1.1,73.49
2020-07-13 14:30:00,671,336,383,29.6,1.1,73.91
2020-07-13 15:00:00,599,318,348,29.5,1.1,74.87
2020-07-13 15:30:00,595,512,233,29.4,1.0,75.31
2020-07-13 16:00:00,387,184,274,29.3,1.0,77.82000000000001
2020-07-13 16:30:00,202,25,189,29.0,1.1,79.18
2020-07-13 17:00:00,152,18,145,28.700000000000003,1.2000000000000002,80.39
2020-07-13 17:30:00,128,56,111,28.1,1.1,83.23
2020-07-13 18:00:00,65,19,62,27.6,1.1,89.77
2020-07-13 18:30:00,20,0,20,27.200000000000003,1.1,91.98
2020-07-14 06:30:00,20,0,20,25.5,1.4,97.73
2020-07-14 07:00:00,46,0,46,26.200000000000003,2.0,93.88
2020-07-14 07:30:00,86,0,86,26.700000000000003,2.2,91.17
2020-07-14 08:00:00,174,22,164,27.200000000000003,2.4000000000000004,86.44
2020-07-14 08:30:00,285,85,237,27.8,2.4000000000000004,83.47
2020-07-14 09:00:00,373,119,295,28.3,2.4000000000000004,79.45
2020-07-14 09:30:00,440,127,345,28.9,2.2,76.74
2020-07-14 10:00:00,505,138,392,29.4,2.0,73.76
2020-07-14 10:30:00,593,183,431,29.9,1.9,71.68
2020-07-14 11:00:00,684,248,453,30.3,1.7000000000000002,69.57000000000001
2020-07-14 11:30:00,729,267,471,30.6,1.6,68.39
2020-07-14 12:00:00,740,258,486,30.9,1.5,66.92
2020-07-14 12:30:00,745,258,489,31.1,1.4,66.1
2020-07-14 13:00:00,741,267,480,31.200000000000003,1.3,65.48
2020-07-14 13:30:00,721,272,462,31.3,1.2000000000000002,65.04
2020-07-14 14:00:00,652,226,446,31.4,1.1,64.63
2020-07-14 14:30:00,592,208,414,31.3,0.9,64.99
2020-07-14 15:00:00,485,140,374,31.3,0.8,65.03
2020-07-14 15:30:00,341,56,301,31.200000000000003,0.7000000000000001,65.4
2020-07-14 16:00:00,269,40,244,31.1,0.5,66.36
2020-07-14 16:30:00,190,17,181,30.9,0.4,67.11
2020-07-14 17:00:00,150,16,143,30.700000000000003,0.3,69.31
2020-07-14 17:30:00,116,29,107,30.200000000000003,0.4,71.39
2020-07-14 18:00:00,59,0,59,29.8,0.4,74.52
2020-07-14 18:30:00,18,0,18,29.3,0.6000000000000001,76.69
2020-07-15 07:30:00,94,0,94,27.200000000000003,2.2,90.42
2020-07-15 08:00:00,299,271,176,27.700000000000003,2.3000000000000003,85.14
2020-07-15 08:30:00,444,456,188,28.200000000000003,2.3000000000000003,82.7
2020-07-15 09:00:00,468,287,280,28.8,2.3000000000000003,76.7
2020-07-15 09:30:00,545,292,328,29.200000000000003,2.2,74.95
2020-07-15 10:00:00,572,226,387,29.6,2.1,71.66
2020-07-15 10:30:00,605,198,430,29.9,2.1,70.44
2020-07-15 11:00:00,654,208,461,30.200000000000003,2.0,68.61
2020-07-15 11:30:00,737,278,468,30.3,1.9,68.16
2020-07-15 12:00:00,524,65,461,30.5,1.9,67.14
2020-07-15 12:30:00,566,86,481,30.4,1.9,67.53
2020-07-15 13:00:00,648,156,495,30.4,1.9,67.71000000000001
2020-07-15 13:30:00,698,239,470,30.200000000000003,2.0,68.49
2020-07-15 14:00:00,514,87,435,30.1,2.0,69.22
2020-07-15 14:30:00,217,9,210,29.700000000000003,2.1,70.83
2020-07-15 15:00:00,137,0,137,29.4,2.1,73.84
2020-07-15 15:30:00,122,0,122,29.0,2.0,75.56
2020-07-15 16:00:00,174,3,172,28.6,2.0,78.84
2020-07-15 16:30:00,337,240,213,28.1,2.0,81.15
2020-07-15 17:00:00,301,413,131,27.700000000000003,2.0,83.77
2020-07-15 17:30:00,189,297,100,27.200000000000003,1.8,86.24
2020-07-15 18:00:00,101,229,60,26.8,1.7000000000000002,90.4
2020-07-15 18:30:00,29,95,23,26.6,1.7000000000000002,91.47
2020-07-16 06:30:00,61,227,35,25.8,1.3,98.79
2020-07-16 07:00:00,159,437,59,26.3,1.7000000000000002,95.99
2020-07-16 07:30:00,270,562,76,26.5,1.9,94.87
2020-07-16 08:00:00,385,661,85,26.700000000000003,2.1,93.27
2020-07-16 08:30:00,497,720,94,27.0,2.2,91.65
2020-07-16 09:00:00,603,770,98,27.4,2.4000000000000004,88.74
2020-07-16 09:30:00,700,801,104,27.8,2.4000000000000004,86.7
2020-07-16 10:00:00,787,835,103,28.200000000000003,2.4000000000000004,83.17
2020-07-16 10:30:00,858,852,106,28.6,2.3000000000000003,81.27
2020-07-16 11:00:00,914,862,111,29.0,2.2,77.98
2020-07-16 11:30:00,953,870,112,29.3,2.1,76.64
2020-07-16 12:00:00,976,873,115,29.700000000000003,2.0,74.46000000000001
